,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3353,4.068297,7.892207,4.261489,-0.5434,0.7200056,0.1315,4.273662,9.775845,2.970297,-0.6567309,-0.3988664,-0.01090205,0.9082031,9.061078,3.371006,-0.657073,-0.9127765,-0.1064359,-3.287175,7.686368,3.223049,-0.7497807,-0.7858407,-0.04020337
3354,-1.937143,8.182118,2.247277,-0.7944504,-0.4073575,0.0963102,0.7150993,8.466501,1.72763,-0.9587634,-0.03809083,0.2411507,1.456602,7.723563,1.607565,-1.078602,-0.1714146,0.2110118,0.1436406,9.091637,4.005174,-1.27619,-0.2313824,0.2366971
3355,0.642428,9.668786,3.897744,-1.329569,-0.221816,0.255937,1.429698,9.170227,2.150302,-1.521437,-0.4289227,0.2400085,0.3254643,9.372966,1.277994,-1.7809,-0.576482,0.3267382,-0.6946151,10.30408,-0.2123681,-2.155405,-0.439165,0.5645483
3356,-0.4555756,8.986145,-0.7416429,-2.49967,-0.2818818,0.6659928,2.397397,12.27904,0.5124312,-3.283576,-0.2878726,0.7569699,5.400672,15.50499,-0.2066267,-3.574046,-0.7182043,0.4650189,11.03608,23.40608,-4.699167,-3.876221,-2.229261,-0.1177155
3357,0.5543294,12.34267,9.304148,-4.17927,-4.166196,-0.6481249,-6.134706,11.17987,16.56916,-4.381895,-4.075546,-0.4950657,-10.69013,21.52057,22.5783,-3.19854,-2.423427,0.08553011,0.458543,1.148089,14.00041,-0.7134086,0.4099661,0.5667409
3358,5.481867,4.179898,8.737177,-0.7061404,1.185722,0.1935673,1.901943,9.914458,7.006455,1.063313,0.6219352,-0.687582,0.04836045,4.793272,7.811968,2.33616,1.085671,-0.9851264,2.673509,3.827744,8.237561,3.323481,1.542914,-1.11504
3359,5.295916,2.32158,9.051496,4.018607,1.555074,-1.323912,7.391191,4.083982,7.5916,4.975788,1.18221,-1.894449,6.167276,3.82485,8.517575,5.818284,0.5917905,-2.104836,2.712541,2.332503,12.10106,6.617008,0.3648211,-2.221662
3360,0.8775038,3.494874,13.72461,7.086075,0.6597943,-2.191449,0.916144,9.306171,17.15147,7.753116,1.666813,-1.262927,5.574987,12.57358,11.99931,7.633085,1.197658,-0.3838293,-2.87341,-0.01383355,2.354887,5.690036,1.369565,-0.7214277
3361,0.3618668,-3.118149,0.6295079,3.67449,2.46032,-0.7816227,-0.04282884,-12.16006,-3.74994,-0.7596642,1.932005,0.06660414,-1.402474,-7.369205,1.807599,-3.950004,2.098621,0.1272861,7.840691,38.05602,1.24229,-2.802016,2.180972,1.015786
3362,-8.295914,7.932818,2.899159,0.7969273,1.553612,-0.009715663,4.821853,1.184047,7.402078,-4.189541,2.67755,1.119511,1.160739,6.786918,23.2041,-4.552571,2.294526,-0.09179485,12.85152,17.877,14.43629,-3.051996,2.078537,0.2258936
3363,19.92515,11.63011,8.832041,-2.030281,-1.042512,-0.1821979,-3.328572,7.42793,10.25245,-1.59886,-3.23255,-1.000112,-15.09148,12.4099,11.20311,-1.28026,-0.8453829,-0.4167496,3.958262,7.998954,4.856861,-0.370525,0.761197,0.09520054
3364,6.2456,7.303357,3.18,-0.3859442,0.009683272,-0.0722746,0.2745631,8.945627,3.040938,-0.4031146,-1.146254,-0.2421945,-2.476016,8.652382,2.215155,-0.4731446,-1.185172,-0.2303873,-4.006499,7.206492,0.4503527,-0.6363984,-0.651518,-0.002076906
3365,-0.9321411,8.067469,-0.2008446,-0.8993905,-0.2418326,0.1483104,0.9813608,8.968715,-0.05406477,-1.27917,-0.1878265,0.2038232,0.1783162,8.346242,2.687947,-1.483449,-0.302753,0.1959791,-0.5118423,9.187281,2.848246,-1.629502,-0.3338474,0.2169484
3366,0.4722059,9.13114,2.916903,-1.756433,-0.3928907,0.1903575,0.7980237,10.07637,3.139846,-2.055875,-0.4434526,0.4371105,0.3354829,10.29031,1.345254,-2.192779,-0.3850907,0.5147353,0.1367317,9.54965,0.3024512,-2.663102,-0.2052747,0.6916281
3367,0.6576702,11.13704,0.7738351,-3.062771,-0.225568,0.7684957,4.61564,17.59732,-0.750825,-3.42815,-0.6257308,0.4854761,8.309768,21.27409,-3.275677,-3.515574,-1.329429,0.05484789,5.250579,14.75898,6.081393,-3.984399,-3.837461,-0.7738683
3368,-1.979952,9.630442,13.92552,-4.4387,-4.234001,-0.7832137,-7.300111,22.29028,19.53161,-3.223448,-3.020657,-0.1937931,-6.311961,9.109916,12.95403,-0.6856542,-1.240353,0.100525,4.072907,1.152502,7.967863,-0.8874333,0.9578669,-0.3667128
3369,3.918426,8.371762,4.654144,-0.2700314,0.6601919,-0.853672,-0.1589142,5.530836,6.545767,1.201051,0.6452913,-1.260074,1.423915,3.136641,6.825998,2.569379,1.335748,-1.521642,3.791556,2.471377,8.019296,3.214306,1.652924,-1.696638
3370,6.55135,4.673527,6.628264,4.114669,1.519831,-1.882187,4.904637,3.563183,9.337302,4.888593,1.009122,-1.95568,4.147428,2.505311,10.55099,5.688217,0.6037549,-2.043711,2.519841,3.560318,12.6668,6.609662,0.2890514,-2.09464
3371,0.6406946,7.450242,15.89551,7.149716,0.6247098,-2.049087,0.05724265,12.01471,15.14038,7.936901,1.449572,-1.455915,4.256569,9.710452,5.981126,7.854914,1.454618,-0.5436815,5.288838,-5.186158,1.94253,5.336888,2.045583,-0.358856
3372,1.862713,-18.00901,-9.392571,3.09449,1.766966,-0.5144492,-4.904695,-4.225565,2.249864,-2.260302,1.506808,-0.01852333,0.01820462,38.83896,1.52041,-4.690172,1.778402,0.1845141,-4.958959,19.44665,3.791124,0.6523918,2.570387,0.6369607
3373,12.08094,-6.225797,2.839007,-2.545856,4.818584,0.7493583,4.396711,7.9744,17.44199,-6.043632,2.410054,0.3271331,10.06126,15.03958,15.55528,-3.276418,1.967134,-0.6376697,7.685978,9.669668,12.22243,-1.822519,-2.964272,-0.6877363
3374,0.8111753,8.546765,9.705,-1.544365,-3.54767,-1.024696,-11.18336,12.71818,8.88718,-1.306908,-0.7919142,-0.2819057,3.491106,8.388413,5.04413,-0.6304076,0.7490855,0.1359152,3.189725,9.4051,2.4472,-0.410966,-0.5535968,-0.08657121
3375,-0.6936022,8.495759,2.154091,-0.5170565,-1.184673,-0.1508737,-3.306115,7.297661,1.203776,-0.6718296,-1.06587,-0.1198627,-2.212051,7.391779,0.8016356,-0.8425371,-0.6879048,0.03161408,-0.234708,8.580315,0.7251715,-1.117745,-0.3297428,0.1643917
3376,0.6614611,8.189382,1.854159,-1.281085,-0.2381548,0.2285607,0.6213792,9.08957,3.840258,-1.485938,-0.1978138,0.2722944,0.3213116,9.026984,3.337443,-1.560366,-0.2381625,0.2843285,1.260761,9.102282,2.890984,-1.752556,-0.4289562,0.2871113
3377,0.9287905,9.511435,2.379146,-1.926774,-0.5611977,0.3550679,-0.2425674,10.12898,0.2063576,-2.260399,-0.4968389,0.5387527,-0.3400202,8.180279,-1.529712,-2.553614,-0.3306009,0.6461122,3.55844,14.06256,-0.3993541,-3.351605,-0.3588799,0.7572232
3378,6.910454,19.3649,-0.8029407,-3.690775,-0.6862141,0.5413203,9.680115,23.57368,-3.290098,-3.993609,-2.601457,-0.3557847,0.431989,11.98762,9.043072,-4.213121,-4.546328,-0.877843,-7.999677,19.10125,19.62173,-4.597563,-4.269116,-0.5468656
3379,-7.208113,18.85748,14.08997,-3.506923,-2.756609,0.04583692,-1.546922,-1.090445,14.73812,-0.3883962,0.303559,0.4745947,3.675497,4.686575,8.06759,-0.6397822,1.019202,0.01151128,1.666164,8.342018,8.456003,0.775114,0.9178825,-0.5420615
3380,1.212799,3.994271,8.056871,2.242003,1.155666,-0.8816223,4.27873,3.681947,8.925015,3.589772,1.710425,-1.05418,6.460644,2.914371,8.442761,4.35088,1.582619,-1.358709,8.086539,3.560676,8.128185,5.149688,1.123769,-1.851241
3381,5.001745,2.851895,9.217017,5.837661,0.3945388,-2.080157,0.567988,3.873632,12.70739,6.691128,0.1166339,-2.260336,-1.632636,6.051737,14.78614,7.216194,0.7027219,-2.158187,0.03856307,12.73951,14.71079,7.829467,2.019447,-1.411018
3382,5.239778,5.024849,5.90271,7.758125,2.263544,-0.540866,1.281757,-0.4798869,1.290223,4.930539,2.415101,-0.5869145,2.832597,-8.448352,-3.496456,2.982275,2.44113,-0.3569698,-3.09951,-5.969169,1.672059,-1.396819,2.257673,-0.02096437
3383,-4.123004,13.35246,4.69488,-3.64476,2.306456,0.231394,11.26239,33.72175,-2.190958,0.4590202,3.182824,1.410859,12.84675,-7.290136,-1.999152,-2.960707,3.671222,-0.111658,5.26764,4.516547,26.55595,-6.722237,1.156264,0.3221318
3384,10.50999,13.25219,14.61166,-3.404524,1.302623,-0.8217592,-0.533282,7.681351,14.91748,-2.093798,-3.0598,-0.6000125,-5.869555,6.719881,9.634824,-1.661075,-2.571382,-0.8501639,-7.600791,13.71795,9.481702,-1.363114,-0.1867661,-0.1832048
3385,1.888626,8.885967,6.379476,-0.6313073,0.6374959,0.0852319,3.010813,8.942051,4.460216,-0.4346996,-0.3408067,-0.09595612,1.115448,9.426022,4.200895,-0.4157845,-0.7802402,-0.1491838,-1.061585,8.479671,2.264917,-0.3503806,-1.097565,-0.2071061
3386,-1.593999,7.734093,1.053277,-0.413414,-1.029918,-0.1700771,-1.550141,6.656202,-1.176378,-0.7454834,-0.709967,0.0582315,-2.432178,7.3124,0.08448962,-1.111883,-0.5203974,0.1584118,-0.2672249,9.09428,3.725212,-1.388908,-0.108769,0.2700489
3387,1.701423,8.742457,3.136809,-1.408152,-0.05704871,0.3078103,0.3716915,9.208136,2.487801,-1.599267,-0.3828097,0.3300885,0.06076547,9.429441,2.588979,-1.746361,-0.4097555,0.4178897,0.732903,10.89718,0.5544692,-2.025538,-0.3149368,0.6040785
3388,0.3451422,9.965425,-0.5260848,-2.242857,-0.3121496,0.676664,0.9659226,10.71356,-0.5692519,-2.874388,-0.2877778,0.8524052,5.133267,15.21785,-0.9181897,-3.308052,-0.4766258,0.7697465,9.256611,22.22785,-5.397108,-3.6017,-1.337984,0.2626
3389,0.5058622,18.58301,2.603237,-3.747764,-3.09107,-0.2608589,-6.523608,11.45817,18.153,-4.780969,-3.394352,-0.31345,-6.000816,22.21869,18.93277,-3.84468,-2.34653,0.2164332,-4.973117,4.037004,14.26501,-0.833261,-0.7003741,0.653128
3390,5.390373,1.453195,10.46517,-0.893607,0.6050286,0.3560379,1.190784,9.762577,6.176834,-0.234371,0.1189532,-0.4183134,-0.7267767,5.101772,7.528362,1.315931,0.02911529,-0.8187985,-0.03759239,1.964221,7.884108,2.861573,0.904631,-1.021184
3391,1.952025,2.792331,7.58604,3.48103,1.319591,-1.103284,4.201205,4.059157,8.377711,4.430511,1.507567,-1.597156,3.96,3.539959,8.832237,5.104594,1.502612,-1.781917,3.788178,2.386489,11.74527,6.241271,1.371201,-1.777433
3392,3.905817,3.712288,12.9559,6.822362,1.261467,-1.775393,1.749798,10.57534,18.39085,7.538167,1.329608,-1.560736,0.3812361,11.87312,15.31565,8.137262,1.500124,-1.078927,2.12993,1.577676,4.870211,6.974795,2.013765,-0.5901753
3393,1.267652,0.9379446,0.3538262,4.683224,2.571171,-0.6602898,-2.210055,-17.11659,-4.059093,1.823223,1.834516,-0.4034797,-4.281929,-7.182878,1.607996,-2.379892,2.143367,-0.1542576,3.158147,39.41542,-2.034856,-3.19387,2.781042,0.9418035
3394,10.17359,22.3056,1.838246,-0.03396097,3.300334,0.8773265,5.86097,-2.461526,13.08635,-3.74274,2.759532,0.7269208,-2.803773,4.214009,15.98111,-4.903515,1.423357,-0.03853325,17.59218,21.70009,15.11123,-3.219178,0.3733502,0.2174029
3395,8.824264,6.963656,12.22485,-1.782758,-2.699071,-0.9167163,-15.12883,10.56906,13.30872,-1.643158,-2.88113,-0.8513847,-9.464152,15.13403,10.37096,-1.500496,-0.2924221,-0.2051526,2.67577,7.105513,4.458846,-0.3950341,0.4675681,0.01497393
3396,3.707841,9.307243,4.060231,-0.506592,0.1036342,0.0897761,1.266344,8.568805,3.00753,-0.3943259,-0.5858842,-0.09432594,-1.192506,7.19099,2.175819,-0.4812399,-0.8670593,-0.1504075,-2.513313,8.146509,1.24929,-0.6793666,-0.7304653,-0.05340409
3397,-1.095993,8.050306,0.4043384,-0.8270804,-0.4229433,0.08202914,-0.2014777,8.003068,1.292899,-1.169836,-0.312358,0.1761721,-0.1231832,9.057878,3.667529,-1.394706,-0.225834,0.2362712,1.287227,9.367564,2.760469,-1.54449,-0.2466174,0.2805009
3398,0.8805141,9.034172,2.252914,-1.70348,-0.4285911,0.3016226,0.04126501,10.3322,1.229343,-2.005863,-0.4844137,0.4717922,-0.3070944,9.961879,0.04232808,-2.251555,-0.4250144,0.5945924,0.09087996,9.473959,-0.7329275,-2.842021,-0.3920179,0.7463867
3399,3.415692,13.13532,-0.3807454,-3.292906,-0.4421778,0.7456,7.951191,18.35367,-1.541788,-3.745547,-1.073442,0.3004864,11.4813,21.99684,-3.417166,-4.072107,-2.241746,-0.1140042,-3.889433,9.079184,12.61253,-4.166041,-4.478484,-0.72
3400,-6.149424,12.68198,17.09207,-4.433683,-3.814038,-0.3805369,-8.238217,14.70898,14.80105,-2.609276,-1.738403,0.3237157,-2.041955,2.350917,13.72664,-0.7915766,0.2695537,0.6733811,3.446686,8.346597,8.214625,-0.5553796,1.025425,-0.04380474
3401,1.883787,9.624524,8.990131,0.8692406,0.7274814,-0.445686,2.080534,2.904179,7.944089,2.802476,1.093202,-0.8555752,3.38478,1.536642,8.647915,3.505859,1.256866,-1.08486,6.748056,3.232555,7.158433,4.146144,1.13606,-1.626285
3402,6.903085,3.807905,7.898079,4.736355,0.7861286,-2.003113,3.339866,2.139343,9.391216,5.859354,0.2360025,-2.552281,1.493375,1.847151,11.63557,6.331346,0.5637455,-2.664398,-0.3839918,6.79613,15.50031,6.907029,1.477815,-2.577627
3403,0.5604792,10.36519,16.53212,7.370501,2.2347,-2.033025,10.24131,8.867697,8.214186,7.215017,1.548788,-0.4497573,0.9682824,1.71992,3.508858,5.800323,0.6448781,-0.6826954,1.300208,-9.029776,0.01862738,3.010728,1.879636,-1.06932
3404,0.114131,-11.40036,-1.921663,-0.01324275,1.862444,-0.1439302,0.9199107,8.992318,6.437509,-4.276004,1.928734,0.3421633,5.962077,38.06076,0.7818578,-3.014084,1.42647,0.4648279,-6.475389,-2.47943,2.068541,-0.2487827,3.062798,-0.1234975
3405,10.29836,1.128737,8.055049,-2.898303,5.036424,1.744142,10.51806,5.941915,16.46026,-4.178353,3.220135,-0.09461367,22.39369,16.7964,15.53767,-3.066223,-0.06933392,-0.554268,3.491486,4.59,10.0836,-1.649419,-4.763132,-1.695334
3406,-17.33301,11.272,12.22253,-1.780177,-4.451879,-1.234282,-7.696784,11.68088,9.341632,-0.8933755,0.5868334,-0.03627442,3.617641,7.655862,4.35539,-0.4425922,1.093242,0.1958265,5.69382,9.741582,3.047448,-0.6249328,-0.300238,-0.0452503
3407,0.07760146,9.072164,2.540211,-0.6083036,-1.170937,-0.2234074,-3.96191,8.314608,2.402135,-0.7600671,-1.187922,-0.2336956,-2.947621,7.147954,1.75822,-0.8509951,-0.7413055,-0.1311051,-0.07778292,7.496153,0.7090675,-1.161463,-0.3507592,0.1125741
3408,-0.08786206,8.325641,1.963927,-1.319005,-0.3395257,0.1022093,-0.3119422,8.857397,4.451901,-1.449382,-0.2974333,0.1454306,0.01659124,9.112797,2.913714,-1.477294,-0.309203,0.1566677,1.057303,8.856335,1.714188,-1.724947,-0.3979175,0.1777011
3409,0.3356879,9.807711,1.964031,-1.991896,-0.5950424,0.2424914,-0.4672197,9.333229,0.3266819,-2.316887,-0.6154275,0.3398003,0.5082042,9.541117,-0.4048544,-2.660002,-0.6051837,0.4067574,3.454659,12.07576,-0.4891666,-3.399838,-0.7907197,0.3752319
3410,7.569873,17.69574,-1.685083,-3.772276,-1.183327,0.04447774,9.353523,21.63896,1.368899,-4.261829,-2.629932,-0.5828386,-0.1398129,10.48553,11.58055,-4.136914,-4.492371,-1.122106,-6.445549,18.92336,19.91041,-4.517873,-4.124317,-0.8780567
3411,-10.73161,21.93853,21.79992,-2.444279,-2.433726,-0.1901389,1.55457,0.4082585,13.68782,-0.6954402,0.1443654,0.0212453,6.535826,8.545405,5.816697,-0.7131126,0.538348,-0.5465305,2.254661,9.133447,6.385428,1.418724,-0.2444558,-1.370819
3412,-1.824823,1.910837,6.683011,2.453313,0.3878503,-1.546973,0.8354692,3.33808,7.024117,3.099613,1.385751,-1.493583,2.682997,3.723237,7.966892,3.770998,1.700527,-1.624947,5.124262,4.508417,8.925175,4.892753,1.88118,-1.946125
3413,5.841994,4.740969,8.914808,5.731042,1.525,-1.960663,3.962813,3.300478,12.48675,6.584702,0.8597623,-1.956779,1.125889,5.911739,15.67594,7.20856,0.8634479,-1.828462,0.7109237,11.6087,17.77299,8.059857,1.427135,-1.087513
3414,2.918474,11.19815,13.24562,8.032145,1.504008,-0.3997429,-1.542229,0.2986507,3.147774,5.708197,1.917594,-0.5914771,-0.3685121,-9.921343,-2.392441,3.487234,2.8839,-0.5548803,-1.484051,-15.26468,-3.194188,-1.639644,2.714461,0.2303609
3415,-5.012499,2.881888,7.111411,-4.908426,2.63057,0.4200411,11.03985,23.69842,-2.9614,0.2993107,2.094113,1.033713,7.149597,-11.9722,-2.757738,-1.827412,2.092324,-0.5948367,1.140811,7.242664,21.02023,-5.055818,0.7240342,0.2829137
3416,-1.497263,5.503455,14.21047,-2.784815,0.7281876,-0.5372537,13.02365,16.58552,13.42282,-2.991906,0.05326906,0.03057293,7.677335,7.829663,7.891898,-1.761381,-2.115802,-0.4364534,-13.21189,10.03517,11.6861,-1.448698,-1.34275,-0.548015
3417,-5.732549,13.26771,10.93491,-0.9084763,0.5432324,0.08032918,5.543573,7.865609,4.220134,-0.3262723,-0.02708997,-0.1106236,1.5652,8.398877,3.954788,-0.3811548,-0.675854,-0.1845246,-1.059946,9.046427,3.657966,-0.340835,-0.8408606,-0.2576814
3418,-2.241914,7.403672,2.273084,-0.3646873,-0.7888789,-0.2039255,-1.457043,7.394233,0.7422699,-0.5826939,-0.5184188,-0.06430728,-0.4978815,7.51,0.1248024,-0.802477,-0.408948,-0.01234042,-1.2965,8.196475,1.844487,-1.198816,-0.4896293,0.04222259
3419,-1.156352,9.031911,3.42229,-1.336322,-0.3245127,0.1437713,1.188959,9.542847,2.541979,-1.437672,-0.2288062,0.2102225,0.9320282,8.816968,1.615965,-1.596559,-0.4205023,0.1892021,-0.0836139,10.12754,1.508453,-2.014837,-0.5793967,0.3342264
3420,0.05398372,10.36372,0.4909756,-2.308173,-0.511098,0.4377997,0.4607019,10.26969,0.9686775,-2.763984,-0.4409712,0.5824078,3.54921,13.27372,0.664131,-3.145197,-0.5342736,0.5861422,5.992579,18.07931,-0.247107,-3.521821,-1.30741,0.1772527
3421,10.65526,22.5422,-3.654109,-3.617076,-2.485922,-0.2971112,0.2853172,9.856861,9.938392,-3.870607,-4.419817,-0.895044,-5.117159,10.02666,16.36407,-4.498363,-4.211514,-0.7226985,-8.071616,20.92626,18.08811,-2.496186,-2.360233,-0.1813461
3422,-5.295831,4.137278,14.42507,-0.7161296,-0.2873985,0.008191097,4.901114,6.29864,6.456206,-0.6998485,0.7137527,-0.4403002,2.799366,10.67579,4.785402,0.6373692,0.1869772,-0.8040389,-1.183321,3.347369,7.378654,2.187009,0.5705854,-1.19688
3423,-0.4984726,3.209792,8.056761,2.72736,1.207109,-1.146239,3.078872,5.094239,8.179666,3.782641,1.565359,-1.276015,3.693018,4.869238,9.449985,4.628097,1.656762,-1.51523,4.816478,3.952014,9.43687,5.657501,1.527331,-1.576036
3424,4.00673,2.116285,11.46879,6.275998,1.152334,-1.577677,2.524648,6.287437,14.13407,7.048846,0.9249031,-1.606046,0.3653154,10.94627,18.8862,7.629122,1.299302,-1.371914,0.07353812,12.03718,12.40998,8.007738,2.056077,-0.6173371
3425,3.940357,2.540003,4.93711,6.617107,2.366846,-0.5432807,5.660797,-9.172286,-0.2589299,3.460239,2.270287,-0.7590019,-3.696256,-15.10674,-2.135466,0.8579038,1.470819,-0.2973355,-7.265685,2.252261,6.383035,-4.235671,2.615693,0.2447426
3426,1.47782,37.26499,2.171845,-2.144757,3.480757,1.216373,8.332538,-5.872959,-0.003108101,-0.6378122,3.7288,0.1045807,8.859131,-1.528184,3.261185,-3.690158,2.335748,0.4720874,-2.765168,7.317682,21.73708,-4.291337,2.312,-0.4684011
3427,17.09811,16.03472,12.98306,-2.786255,0.3769038,0.1829114,1.270824,6.060333,9.425098,-1.625146,-3.096698,-1.334642,-12.7277,10.22237,11.91149,-1.667003,-2.850267,-0.9814158,-2.09282,10.97747,8.868582,-1.0056,0.2200293,-0.1812068
3428,3.136785,8.883491,5.535319,-0.4970282,0.1482914,-0.2392947,2.472865,9.667795,4.946503,-0.4374223,-0.6005142,-0.2180736,0.05313055,8.969238,3.605252,-0.3314324,-1.06455,-0.3015504,-2.846058,6.780448,0.8528304,-0.4017307,-0.9726544,-0.2515907
3429,-3.038115,6.317295,-0.6651628,-0.5964033,-0.6401187,-0.0914439,-2.582261,8.458875,0.7996371,-1.09576,-0.07671138,0.1460423,-0.740817,9.018324,2.443646,-1.246293,0.208773,0.2565384,2.102855,8.697047,3.241713,-1.355257,0.0261202,0.2130045
3430,1.112516,8.921596,2.932419,-1.452322,-0.3200455,0.1619371,-0.3309161,9.415277,3.315952,-1.633155,-0.3716969,0.2319133,0.750329,10.26235,2.49169,-1.841559,-0.3772364,0.3434521,0.1680989,10.34222,0.164871,-2.115175,-0.4644853,0.4248778
3431,-0.4040883,9.197873,-0.4883148,-2.430352,-0.3671866,0.5237358,1.37392,12.3487,0.6202306,-3.10581,-0.2941392,0.7005935,5.641677,15.95013,-0.3175598,-3.389231,-0.7275872,0.3682435,12.01,20.48453,-5.10737,-3.516988,-2.143311,-0.2540014
3432,0.6849756,13.77347,7.105744,-3.9358,-4.076668,-0.6646001,-6.088444,12.30849,18.57289,-4.759763,-3.757564,-0.4096723,-7.920413,24.50331,19.52323,-3.195767,-2.438493,0.1066217,-4.109475,2.82191,14.39283,-0.6584834,-0.125841,0.3668479
3433,4.675557,2.135723,10.48679,-0.8561499,0.9445495,0.08917897,4.5764,9.758743,4.038926,0.3149976,0.09991784,-0.6501073,-0.007344641,4.489792,6.499918,1.833782,0.1022633,-1.132666,0.0326019,3.482558,6.834691,2.728119,0.9671525,-1.140166
3434,1.33959,1.952491,7.674417,3.446028,1.383489,-1.228253,4.704677,3.92655,7.114984,4.210159,1.684792,-1.557175,4.506889,5.700121,9.016211,5.175332,1.564844,-1.582803,4.454008,2.990343,11.97712,6.270049,1.254651,-1.544892
3435,5.022082,3.27751,12.83991,6.88221,0.9481616,-1.534172,2.392238,7.481948,16.84721,7.791364,0.8341525,-1.391021,-0.3807784,12.02879,16.99101,8.290878,1.072476,-0.8103023,2.913235,6.64104,5.716354,7.250524,0.8526399,-0.1140309
3436,1.606733,-6.130808,3.074449,4.760965,1.977494,-0.5815259,-2.578263,-15.52115,-7.090756,0.6937891,1.668296,-0.1824741,-2.17041,-9.851473,0.3305375,-3.577523,1.937715,-0.04634622,7.567498,32.79619,-0.6683844,-3.210324,1.806133,0.7161338
3437,-4.752402,16.51389,5.389303,0.1331866,1.643124,-0.1994464,5.944938,-0.8754868,5.116159,-3.764129,2.326796,1.108516,-1.212687,5.357407,17.33196,-4.084734,2.256343,-0.2307931,17.97239,20.64848,13.61035,-3.28426,1.641376,0.1698997
3438,15.83326,3.162328,9.808514,-1.928742,-2.19288,-0.9038385,-0.8243497,10.0195,10.85423,-1.820284,-3.78651,-1.21988,-16.65002,13.65961,12.20786,-1.370525,-1.585889,-0.6802731,-2.348945,8.159867,6.619428,-0.5318463,0.4472764,-0.04763562
3439,3.556347,8.248615,3.696674,-0.4940124,0.09604182,-0.0902136,2.792613,9.374009,2.780537,-0.437349,-0.7589141,-0.1525825,-1.434428,8.816172,2.056822,-0.5171586,-1.103004,-0.26801,-2.555995,7.339669,0.4746348,-0.6764497,-0.852999,-0.1564638
3440,-1.438613,7.981562,0.04243585,-0.9139168,-0.5830754,-0.06124322,-0.8359917,7.470919,1.376117,-1.285964,-0.3664451,0.09271699,-0.433276,7.760738,3.13995,-1.471169,-0.28943,0.1705873,1.250534,9.985354,4.206275,-1.47929,-0.3955942,0.1708017
3441,1.73496,8.693998,2.651439,-1.572948,-0.6132732,0.1301253,0.727904,9.908992,1.70896,-1.880957,-0.8017902,0.2262657,-0.3850308,10.36999,0.9149619,-2.100831,-0.8055077,0.347243,-0.07021182,10.13701,-0.533599,-2.544724,-0.6928098,0.4675717
3442,1.027956,10.89695,-0.4405827,-2.942325,-0.7158576,0.5171405,7.416402,15.22764,-1.22809,-3.459354,-1.149975,0.3124645,11.93593,21.62779,-5.93402,-3.569261,-2.127472,-0.1052106,-2.499836,14.58098,8.196868,-4.423719,-4.971677,-0.841576
3443,-12.65134,15.42292,20.02762,-5.219402,-4.82653,-0.5581561,-11.84112,23.07431,21.80067,-3.723694,-2.288433,0.3053941,-5.024421,9.302986,11.30463,0.07587258,0.4981634,0.9516541,7.587437,-2.465993,12.35761,0.2683506,1.515746,0.4450142
3444,4.648515,7.007734,6.085303,0.1722349,0.8013642,-0.214475,1.592393,6.749826,6.89563,1.672409,0.5273162,-0.7901061,1.467756,4.380647,6.812402,3.339518,0.8018086,-1.087047,3.18597,3.372922,8.680958,4.185894,1.102011,-0.9305483
3445,3.405786,4.175285,8.726827,4.835388,1.108499,-1.079866,0.2776039,3.766844,11.67255,5.825671,1.229113,-1.17711,0.8102696,3.228541,14.64107,6.554626,1.60337,-0.939235,1.848987,4.020755,16.43436,7.443725,2.169921,-0.5763736
3446,2.035778,6.949614,16.06689,7.838983,2.400153,-0.3284637,7.242977,6.403042,8.305772,7.453576,2.450435,-0.06881644,7.040214,2.355091,4.766747,6.208515,2.068434,-0.2746718,-1.451753,-3.05535,1.737155,3.361536,1.058269,-0.6995395
3447,-5.695838,-11.67325,-1.190057,1.064908,0.9819205,-0.4045785,-2.435064,-1.209944,5.176805,-2.755022,2.028064,0.1798509,10.81505,31.34624,2.879864,-3.974021,2.231785,0.691649,6.299101,10.04285,-4.340045,1.394348,0.02331291,-0.1698984
3448,-6.334329,-2.252574,-1.30624,-2.79704,0.7478894,-0.6799847,-13.27335,6.146001,28.06729,-6.61117,1.715468,0.1046725,14.71583,14.62305,18.11388,-3.830336,4.586919,1.326087,25.13541,7.172121,4.09848,-1.099863,-0.05760907,0.05434104
3449,-2.314541,8.094019,8.762589,-1.651505,-3.444271,-1.525408,-12.79139,13.55729,9.686394,-1.394936,-2.269476,-0.7970074,-4.977467,9.81408,6.827128,-0.6635654,-0.1941492,-0.124529,2.567391,8.613652,3.925457,-0.3634441,0.4095452,0.05308733
3450,4.845817,9.106097,2.204596,-0.3024205,-0.0002135226,0.01900022,0.541349,7.719958,0.97,-0.4364592,-0.853543,-0.1805212,-2.923457,7.506241,1.240676,-0.6506944,-0.9569916,-0.1793552,-1.939826,8.120685,0.9885327,-0.952495,-0.3286024,0.04868447
3451,0.592794,8.448104,1.284359,-1.135444,0.02874789,0.1832884,2.154298,8.924636,3.99792,-1.328288,0.00370901,0.2062323,1.476131,9.321986,3.986028,-1.429994,-0.1782175,0.2025015,-0.03800296,9.171317,2.84916,-1.489608,-0.4280567,0.2109299
3452,0.0672543,9.885859,2.072094,-1.670717,-0.3735605,0.3356251,0.5269041,10.77272,0.4894132,-1.99079,-0.2952859,0.5524288,0.4819373,9.287265,-0.8494303,-2.223506,-0.250087,0.6462702,1.848806,11.65711,-0.4754305,-2.883689,-0.2659728,0.7724352
